"","X","Hasil_GeoHash","LATITUDE","LONGITUDE","Lat_Error","Long_Error","MAG","KEDALAMAN"
"18599",218,"qzpkg7",-4.77081298828125,134.093627929688,0.00274658203125,0.0054931640625,4.1,10
"18600",219,"qzpkg7",-4.77081298828125,134.093627929688,0.00274658203125,0.0054931640625,4.1,10
"18601",225,"qznfpq",-5.23773193359375,133.566284179688,0.00274658203125,0.0054931640625,4.1,10
"18602",230,"qqet45",-7.53936767578125,106.265258789062,0.00274658203125,0.0054931640625,4.6,10
"18603",243,"qznfpq",-5.23773193359375,133.566284179688,0.00274658203125,0.0054931640625,4.1,10
"18604",250,"qyeyre",-7.31964111328125,129.358520507812,0.00274658203125,0.0054931640625,4.2,10
"18605",252,"qwknw2",-8.69842529296875,118.405151367188,0.00274658203125,0.0054931640625,4.4,10
"18606",260,"w8nhzf",0.84869384765625,121.283569335938,0.00274658203125,0.0054931640625,4.1,10
"18607",264,"qzpkg7",-4.77081298828125,134.093627929688,0.00274658203125,0.0054931640625,4.1,10
"18608",283,"qzwsg1",-1.96929931640625,133.027954101562,0.00274658203125,0.0054931640625,4.1,10
"18609",293,"qznfpq",-5.23773193359375,133.566284179688,0.00274658203125,0.0054931640625,4.1,10
"18610",300,"qqev7y",-7.47894287109375,106.693725585938,0.00274658203125,0.0054931640625,4.6,10
"18611",306,"qwknw2",-8.69842529296875,118.405151367188,0.00274658203125,0.0054931640625,4.4,10
"18612",308,"qwknw2",-8.69842529296875,118.405151367188,0.00274658203125,0.0054931640625,4.4,10
"18613",313,"qznfpq",-5.23773193359375,133.566284179688,0.00274658203125,0.0054931640625,4.1,10
"18614",319,"qqet45",-7.53936767578125,106.265258789062,0.00274658203125,0.0054931640625,4.6,10
"18615",324,"qyeyre",-7.31964111328125,129.358520507812,0.00274658203125,0.0054931640625,4.2,10
"18616",325,"qyeyre",-7.31964111328125,129.358520507812,0.00274658203125,0.0054931640625,4.2,10
"18617",326,"qyeyre",-7.31964111328125,129.358520507812,0.00274658203125,0.0054931640625,4.2,10
"18618",327,"qyeyre",-7.31964111328125,129.358520507812,0.00274658203125,0.0054931640625,4.2,10
"18619",328,"qyeyre",-7.31964111328125,129.358520507812,0.00274658203125,0.0054931640625,4.2,10
"18620",4,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18621",6,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18622",7,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18623",18,"qw0frq",-10.8187866210938,113.878784179688,0.00274658203125,0.0054931640625,4.3,10
"18624",21,"w0knpp",2.50213623046875,95.9381103515625,0.00274658203125,0.0054931640625,4.7,10
"18625",29,"qw0frq",-10.8187866210938,113.878784179688,0.00274658203125,0.0054931640625,4.3,10
"18626",35,"qyuuzf",-6.18255615234375,130.775756835938,0.00274658203125,0.0054931640625,4.2,10
"18627",37,"qw148b",-10.8078002929688,113.944702148438,0.00274658203125,0.0054931640625,4.3,10
"18628",41,"qyuuzf",-6.18255615234375,130.775756835938,0.00274658203125,0.0054931640625,4.2,10
"18629",46,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18630",52,"qxzv6k",-0.45867919921875,123.502807617188,0.00274658203125,0.0054931640625,4.6,10
"18631",61,"qtupqf",-11.3681030273438,118.427124023438,0.00274658203125,0.0054931640625,4.3,10
"18632",70,"qxzusf",-0.60150146484375,123.612670898438,0.00274658203125,0.0054931640625,4.6,10
"18633",72,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18634",76,"qtupqf",-11.3681030273438,118.427124023438,0.00274658203125,0.0054931640625,4.3,10
"18635",77,"qtupqf",-11.3681030273438,118.427124023438,0.00274658203125,0.0054931640625,4.3,10
"18636",80,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18637",94,"w0knpp",2.50213623046875,95.9381103515625,0.00274658203125,0.0054931640625,4.7,10
"18638",96,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18639",99,"qxzv6k",-0.45867919921875,123.502807617188,0.00274658203125,0.0054931640625,4.6,10
"18640",104,"qyuuzf",-6.18255615234375,130.775756835938,0.00274658203125,0.0054931640625,4.2,10
"18641",109,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18642",111,"qw148b",-10.8078002929688,113.944702148438,0.00274658203125,0.0054931640625,4.3,10
"18643",121,"rpd99j",-2.51861572265625,138.565063476562,0.00274658203125,0.0054931640625,4.7,10
"18644",135,"qqmwyn",-8.62152099609375,109.253540039062,0.00274658203125,0.0054931640625,4.3,10
"18645",139,"qxzv0w",-0.49163818359375,123.425903320312,0.00274658203125,0.0054931640625,4.6,10
"18646",150,"qqmwyn",-8.62152099609375,109.253540039062,0.00274658203125,0.0054931640625,4.3,10
"18647",162,"w0knpp",2.50213623046875,95.9381103515625,0.00274658203125,0.0054931640625,4.7,10
"18648",165,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18649",172,"qw0frq",-10.8187866210938,113.878784179688,0.00274658203125,0.0054931640625,4.3,10
"18650",173,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18651",176,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18652",180,"qw0frq",-10.8187866210938,113.878784179688,0.00274658203125,0.0054931640625,4.3,10
"18653",183,"qw0frq",-10.8187866210938,113.878784179688,0.00274658203125,0.0054931640625,4.3,10
"18654",185,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18655",189,"qw148b",-10.8078002929688,113.944702148438,0.00274658203125,0.0054931640625,4.3,10
"18656",194,"qqmwyn",-8.62152099609375,109.253540039062,0.00274658203125,0.0054931640625,4.3,10
"18657",198,"qxzusf",-0.60150146484375,123.612670898438,0.00274658203125,0.0054931640625,4.6,10
"18658",211,"qw148b",-10.8078002929688,113.944702148438,0.00274658203125,0.0054931640625,4.3,10
"18659",214,"qw148b",-10.8078002929688,113.944702148438,0.00274658203125,0.0054931640625,4.3,10
"18660",215,"qxzv6k",-0.45867919921875,123.502807617188,0.00274658203125,0.0054931640625,4.6,10
"18661",218,"qw0frq",-10.8187866210938,113.878784179688,0.00274658203125,0.0054931640625,4.3,10
"18662",219,"qw148b",-10.8078002929688,113.944702148438,0.00274658203125,0.0054931640625,4.3,10
"18663",225,"qxzv6k",-0.45867919921875,123.502807617188,0.00274658203125,0.0054931640625,4.6,10
"18664",230,"rpd99j",-2.51861572265625,138.565063476562,0.00274658203125,0.0054931640625,4.7,10
"18665",243,"qw0frq",-10.8187866210938,113.878784179688,0.00274658203125,0.0054931640625,4.3,10
"18666",250,"qtupqf",-11.3681030273438,118.427124023438,0.00274658203125,0.0054931640625,4.3,10
"18667",252,"qtupqf",-11.3681030273438,118.427124023438,0.00274658203125,0.0054931640625,4.3,10
"18668",260,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18669",264,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18670",283,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
"18671",293,"qw0frq",-10.8187866210938,113.878784179688,0.00274658203125,0.0054931640625,4.3,10
"18672",300,"qtupqf",-11.3681030273438,118.427124023438,0.00274658203125,0.0054931640625,4.3,10
"18673",306,"rpd99j",-2.51861572265625,138.565063476562,0.00274658203125,0.0054931640625,4.7,10
"18674",308,"rpd99j",-2.51861572265625,138.565063476562,0.00274658203125,0.0054931640625,4.7,10
"18675",313,"w0knpp",2.50213623046875,95.9381103515625,0.00274658203125,0.0054931640625,4.7,10
"18676",319,"qxzv7u",-0.45867919921875,123.568725585938,0.00274658203125,0.0054931640625,4.6,10
"18677",324,"qw0frq",-10.8187866210938,113.878784179688,0.00274658203125,0.0054931640625,4.3,10
"18678",325,"qtupqf",-11.3681030273438,118.427124023438,0.00274658203125,0.0054931640625,4.3,10
"18679",326,"qw0fq2",-10.8517456054688,113.834838867188,0.00274658203125,0.0054931640625,4.3,10
